NumPreceeding	NumFollowing	NumNeighbors	Threshold	Recall	Precision	F-Score	Runtime
3	3	7	0.100	0.037037	0.002966	0.005491	0:00:00.082167
3	3	7	0.300	0.037037	0.002966	0.005491	0:00:00.079496
3	3	7	0.500	0.037037	0.002966	0.005491	0:00:00.086567
3	3	7	0.700	0.037037	0.002966	0.005491	0:00:00.084715
3	3	7	0.900	0.000000	0.000000	0.000000	0:00:00.091637
3	3	7	0.999	0.000000	0.000000	0.000000	0:00:00.091008
3	5	1	0.100	0.000000	0.000000	0.000000	0:00:00.077213
3	5	1	0.300	0.000000	0.000000	0.000000	0:00:00.073876
3	5	1	0.500	0.000000	0.000000	0.000000	0:00:00.076450
3	5	1	0.700	0.000000	0.000000	0.000000	0:00:00.081204
3	5	1	0.900	0.000000	0.000000	0.000000	0:00:00.085135
3	5	1	0.999	0.000000	0.000000	0.000000	0:00:00.082264
3	5	3	0.100	0.007407	0.002793	0.004057	0:00:00.080283
3	5	3	0.300	0.007407	0.002793	0.004057	0:00:00.075528
3	5	3	0.500	0.007407	0.002793	0.004057	0:00:00.079830
3	5	3	0.700	0.000000	0.000000	0.000000	0:00:00.086238
3	5	3	0.900	0.000000	0.000000	0.000000	0:00:00.082444
3	5	3	0.999	0.000000	0.000000	0.000000	0:00:00.083902
3	5	5	0.100	0.014815	0.002294	0.003972	0:00:00.079192
3	5	5	0.300	0.014815	0.002294	0.003972	0:00:00.076082
3	5	5	0.500	0.014815	0.002294	0.003972	0:00:00.074304
3	5	5	0.700	0.014815	0.002294	0.003972	0:00:00.076900
3	5	5	0.900	0.000000	0.000000	0.000000	0:00:00.077955
3	5	5	0.999	0.000000	0.000000	0.000000	0:00:00.077504
3	5	7	0.100	0.014815	0.001610	0.002905	0:00:00.080975
